key,source,translation
"OvergrownTempleSubtitles/sub_beast","This vile beast cannot be allowed to continue spreading the corruption of the Orb.","不能让这只卑鄙的野兽继续传播支配之球的腐化"
"OvergrownTempleSubtitles/sub_overgrown","Tread carefully, for these overgrown temples harbor monsters","千万要小心，因为这些杂草丛生的神庙里潜藏着许多怪物"
"OvergrownTempleSubtitles/sub_outro_nightmare","With the Jungle Abomination defeated and the shard destroyed, the jungle begins to recover from its nightmare.","伴随着丛林恶物的击败和碎片的摧毁，这片丛林逐渐地开始从这个噩梦中恢复"
"OvergrownTempleSubtitles/sub_fight","that will fight to protect the source of their newfound power.","会为保护新的力量之源而战。"
"PlatformSpecificTerminology/PS4_settings_deadzoneLeft_hint","Adjusts the size of the dead zone of the left stick, which determines how far you must push the stick before input is registered.","调整左摇杆死区大小，这将决定操作输入被接受之前必须将摇杆推往多远的幅度。"
"PlatformSpecificTerminology/SWITCH_settings_deadzoneLeft_hint","Adjusts the size of the dead zone of the left stick, which determines how far you must push the stick before input is registered.","调整左摇杆死区大小，这将决定操作输入被接受之前必须将摇杆推往多远的幅度。"
"PlatformSpecificTerminology/XBOX_settings_deadzoneLeft_hint","Adjusts the size of the dead zone of the left stick, which determines how far you must push the stick before input is registered.","调整左摇杆死区大小，这将决定操作输入被接受之前必须将摇杆推往多远的幅度。"
"PlatformSpecificTerminology/PS4_settings_deadzoneRight_hint","Adjusts the size of the dead zone of the right stick, which determines how far you must push the stick before input is registered.","调整右摇杆死区大小，这将决定操作输入被接受之前必须将摇杆推往多远的幅度。"
"PlatformSpecificTerminology/SWITCH_settings_deadzoneRight_hint","Adjusts the size of the dead zone of the right stick, which determines how far you must push the stick before input is registered.","调整右摇杆死区大小，这将决定操作输入被接受之前必须将摇杆推往多远的幅度。"
"PlatformSpecificTerminology/XBOX_settings_deadzoneRight_hint","Adjusts the size of the dead zone of the right stick, which determines how far you must push the stick before input is registered.","调整右摇杆死区大小，这将决定操作输入被接受之前必须将摇杆推往多远的幅度。"
"PlatformSpecificTerminology/SWITCH_controllerButton","Button","按键"
"PlatformSpecificTerminology/config_crossplatform_play","Configure Cross-Platform Play","配置跨平台游戏"
"PlatformSpecificTerminology/MSA_configureOnlinePlay_hint","Configure settings related to playing online.","配置在线游戏相关设置。"
"PlatformSpecificTerminology/PS4_configureOnlinePlay_hint","Configure settings related to playing online.","配置在线游戏相关设置。"
"PlatformSpecificTerminology/SWITCH_configureOnlinePlay_hint","Configure settings related to playing online.","配置在线游戏相关设置。"
"PlatformSpecificTerminology/PS4_connectController","Connect two or more DUALSHOCK®4 wireless controllers to play local multiplayer","连接两个或更多的DUALSHOCK®4无线手柄进行本地多人游戏"
"PlatformSpecificTerminology/SWITCH_connectController","Connect two or more Joy-Con controllers to play local multiplayer","连接两个或更多的Joy-Con进行本地多人游戏"
"PlatformSpecificTerminology/connectController","Connect two or more controllers to play local multiplayer","连接两个或更多的手柄进行本地多人游戏"
"PlatformSpecificTerminology/crossplatform_play_cap","Cross-Platform Play","跨平台游戏"
"PlatformSpecificTerminology/PS4_controllerCapitalized","DUALSHOCK®4 Wireless Controller","DUALSHOCK®4 无线手柄"
"PlatformSpecificTerminology/PS4_settings_controllerSettings","DUALSHOCK®4 Wireless Controller Settings","DUALSHOCK®4 无线手柄设置"
"PlatformSpecificTerminology/PS4_controllerName","DUALSHOCK®4 wireless controller","DUALSHOCK®4 无线手柄"
"PlatformSpecificTerminology/PS4_settings_deadzoneLeft","Dead Zone Left Stick","左摇杆死区"
"PlatformSpecificTerminology/SWITCH_settings_deadzoneLeft","Dead Zone Left Stick","左摇杆死区"
"PlatformSpecificTerminology/XBOX_settings_deadzoneLeft","Dead Zone Left Stick","左摇杆死区"
"PlatformSpecificTerminology/PS4_settings_deadzoneRight","Dead Zone Right Stick","右摇杆死区"
"PlatformSpecificTerminology/SWITCH_settings_deadzoneRight","Dead Zone Right Stick","右摇杆死区"
"PlatformSpecificTerminology/XBOX_settings_deadzoneRight","Dead Zone Right Stick","右摇杆死区"
"PlatformSpecificTerminology/PC_local_players","Local Players","本地玩家"
"PlatformSpecificTerminology/PS4_local_players","Local Players","本地玩家"
"PlatformSpecificTerminology/SWITCH_local_players","Local Players","本地玩家"
"PlatformSpecificTerminology/XBOX_local_players","Local Players","本地玩家"
"PlatformSpecificTerminology/MSA","Microsoft Account","Microsoft 账号"
"PlatformSpecificTerminology/NSO","Nintendo Switch Online","Nintendo Switch Online"
"PlatformSpecificTerminology/NSO_membership","Nintendo Switch Online membership","Nintendo Switch在线会员"
"PlatformSpecificTerminology/PS4","PlayStation®4","PlayStation®4"
"PlatformSpecificTerminology/PSPlus","PlayStation®Plus","PlayStation®Plus"
"PlatformSpecificTerminology/PSN","PlayStation™Network","PlayStation™Network"
"PlatformSpecificTerminology/XBL","Xbox Live","Xbox Live"
"PlatformSpecificTerminology/MSA_a","a Microsoft Account","一个 Microsoft 账号"
"PlatformSpecificTerminology/PSN_accountFor","account for PlayStation™Network","PlayStation™Network账户"
"PlatformSpecificTerminology/SWITCH_controllerName","controller","手柄"
"PlatformSpecificTerminology/XBOX_controllerName","controller","手柄"
"PlatformSpecificTerminology/crossplatform_play","cross-platform play","跨平台游戏"
"PlatformSpecificTerminology/PS4_controllerName_short","wireless controller","无线手柄"
"PlatformSpecificTerminology/MSA_your","your Microsoft Account","你的 Microsoft 账号"
"PlayerCharacter/action_revive","Revive","复活"
"PlayerStatus/playerstatus_joined","Has joined the game","已经加入游戏"
"PlayerStatus/playerstatus_left","Has left the game","已经离开游戏"
"PlayerStatus/playerstatus_unknown","unknown","未知"
"PopupMessageLabels/Popup_Internal_Error","An internal error occurred. Some online features might not be available.","发生了内部错误。一些在线功能可能不可用。"
"PopupMessageLabels/Popup_CheckInternet","Check your Internet connection and try again.","请检查网络连接并重试。"
"PopupMessageLabels/Popup_GuestAccount","For cross-platform play, you cannot use a guest account.","你不能使用来宾账户进行跨平台游戏。"
"PopupMessageLabels/Title_MissingBaseGameEntitlement","Game ownership not established","未确定游戏所有权"
"PopupMessageLabels/Popup_LogoutTitle","Log out","退出账号"
"PopupMessageLabels/Popup_LogoutDescription","Log out of your account.","退出当前账号"
"PopupMessageLabels/Privileges_ErrorTitle","Privilege Error","权限错误"
"PopupMessageLabels/popup_controllerDisconnect_template","Reconnect the {controller} to continue","重新连接{controller}以继续"
"PopupMessageLabels/Popup_ConnectError","Sorry, we are currently unable to sign you in to {serviceprovider}. Please make sure that you have a working internet connection and try again.","抱歉，我们目前无法登入至{serviceprovider}。请确保网络连接正常并重试。"
"PopupMessageLabels/Message_EntitlementVerifificationFailed","Sorry, we're currently unable to verify that you own Minecraft Dungeons. Please make sure that you have a working Internet connection and try again.","抱歉，我们无法验证您对《Minecraft Dungeons》的所有权，请确保网络连接正常并重试。"
"PopupMessageLabels/Message_MissingBaseGameEntitlement","Sorry, you don't appear to own Minecraft Dungeons with this {account}. Make sure that you are correctly signed in and restart the game.","抱歉，{account}账户上似乎并未拥有Minecraft Dungeons。请确保登录正确的帐号并重启游戏。"
"PopupMessageLabels/Popup_already_linked_PSN","This Microsoft Account has already been linked to a different account for {PSN}.","此 Microsoft 账号已关联至其它{PSN}账号。"
"PopupMessageLabels/Popup_LinkErrorMessage","This account for {PSN} has already been linked to a different Microsoft Account <lf>{PSNUserId}","此{PSN}账号已关联至其它 Microsoft 账号
{PSNUserId}"
"PopupMessageLabels/Popup_LinkErrorHeader","Unable to sign in","无法登录"
"PopupMessageLabels/Title_EntitlementVerifificationFailed","Unable to verify game ownership","无法验证游戏所有权"
"PopupMessageLabels/Popup_PlayfabLoginFailed","Unfortunately, cross-platform play sessions are currently unavailable. Please try again later.<lf>Online and Offline games can be played as normal.","抱歉，跨平台游戏会话目前暂不可用。请稍后重试。
你可以正常进行在线游戏和离线游戏。"
"PopupMessageLabels/PopupLinkErrorMessage","We could not link your account for {PSN} to a Microsoft Account at this time.<lf>{ErrorText}<lf>{retry-hint}","我们无法将{PSN}账号与 Microsoft 账号进行关联。

{ErrorText}

你可以随时在 设置>游戏>跨平台游戏 中再次进行尝试"
"PopupMessageLabels/Popup_LoggedInOnAnotherDevice","You are signed in to this game on another device.<lf>To use this Microsoft Account, sign out on the other device first.","你已在其他设备上登录此账号。
如要继续，请在先前设备上退出登录。"
"PopupMessageLabels/Retry_Signin_Hint","You can attempt to sign in again at any time from the Settings > Game > Cross-Platform Play","你可以在任何时候从设置>游戏>跨平台游戏中再次尝试登录。"
"PopupMessageLabels/popup_controllerDisconnect_title","{controller_short} Disconnected","{controller_short}已断开"
"PrefabInteractableLabels/action_activate","Activate","启用"
"PrefabInteractableLabels/action_activateSluice","Activate Sluicegate","开启水闸"
"PrefabInteractableLabels/action_awaken","Awaken","唤醒"
"PrefabInteractableLabels/balloontip_capturedVillager","Captured Villager","被抓捕的村民"
"PrefabInteractableLabels/prefabitem_cauldron","Cauldron","锅釜怪"
"PrefabInteractableLabels/prefabitem_chest","Chest","箱子"
"PrefabInteractableLabels/action_destroy","Destroy","破坏"
"PrefabInteractableLabels/action_disturb","Disturb","干扰"
"PrefabInteractableLabels/chestreward_unlockRequirement_emeralds","Emeralds","绿宝石"
"PrefabInteractableLabels/action_exit","Exit","退出"
"PrefabInteractableLabels/action_free","Free","免费"
"PrefabInteractableLabels/action_grab","Grab","抓取"
"PrefabInteractableLabels/prefabitem_inventory","Inventory","物品栏"
"PrefabInteractableLabels/action_investigate","Investigate","调查"
"PrefabInteractableLabels/action_launch","Launch","发射"
"PrefabInteractableLabels/prefabitem_lever","Lever","拉杆"
"PrefabInteractableLabels/prefabitem_lobbychest","Lobby Chest","大厅宝箱"
"PrefabInteractableLabels/action_lower","Lower","降下"
"PrefabInteractableLabels/prefabitem_newLocation","New Location","点击解锁新地点"
"PrefabInteractableLabels/action_open","Open","打开"
"PrefabInteractableLabels/balloontip_openGates","Open Gates","开启大门"
"PrefabInteractableLabels/action_pickup","Pick Up","拾取"
"PrefabInteractableLabels/action_placerunes","Place Runes","放置符文"
"PrefabInteractableLabels/action_play","Play","游玩"
"PrefabInteractableLabels/action_pull","Pull","牵引"
"PrefabInteractableLabels/action_push","Push","推"
"PrefabInteractableLabels/action_rescue","Rescue","拯救"
"PrefabInteractableLabels/action_ring","Ring","敲钟"
"PrefabInteractableLabels/action_setupcamp","Set Up Camp","设置营地"
"PrefabInteractableLabels/action_smash","Smash","摧毁"
"PrefabInteractableLabels/action_take","Take","拿起"
"PrefabInteractableLabels/action_talk","Talk","交谈"
"PrefabInteractableLabels/prefabitem_townbell","Town Bell","城镇之钟"
"PrefabInteractableLabels/action_travel","Travel","前往"
"PrefabInteractableLabels/action_unlock","Unlock","解锁"
"PrefabInteractableLabels/prefabitem_urn","Urn","瓮"
"PrefabInteractableLabels/action_view","View","查看"
"PrefabInteractableLabels/prefabitem_chestrewardEmeralds","You've found a chest with {emeraldsReward} emeralds!","你找到了一个装有 {emeraldsReward} 颗绿宝石的宝箱！"
"Privileges/RequiredPatchAvailable","A required game patch is available.  Please upgrade to access online features.","已推送游戏补丁，请更新进行多人游戏。"
"Privileges/RequiredSystemUpdate","A required system update is available.  Please upgrade to access online features.","已推送系统升级，请更新进行多人游戏。"
"Privileges/AgeRestrictionFailure","Cannot play due to age restrictions!","由于年龄限制无法进行游戏！"
"Privileges/OnlinePlayRestricted","Cannot play due to being Online Play restricted.","由于在线游戏限制而无法进行游戏。"
"Privileges/ChatRestriction","Cannot play due to being chat restricted.","由于聊天限制无法进行游戏。"
"Privileges/UGCRestriction","Cannot play due to being restricted by the User Generated Content.","因为用户生成内容限制无法进行游戏。"
"Privileges/UserNotFound","Cannot play due to invalid user!","由于用户无效而无法进行游戏！"
"Privileges/GenericFailure","Cannot play online. Check your network connection.","无法进行在线游戏。检查你的网络连接。"
"Privileges/NetworkConnectionUnavailable","Check your network connection.","检查你的网络连接。"
"Privileges/UserNotLoggedIn","You are not logged in. Please log in to access online features.","你没有登录。请登录来进行在线游戏。"
"ProgressStat/WIN_HYPERMISSIONS","Ancient Hunts Won","远古狩猎胜利"
"ProgressStat/DEFEAT_EVENT_MOBS_desc_one","Defeat a powerful mob such as the {0}.","击败一只强大的生物，比如{0}。"
"ProgressStat/DEFEAT_ENCHANTED_MOBS_desc_one","Defeat an enchanted mob, which is more common on higher difficulties.","击败一个附魔的生物，在高难度下尤其常见。"
"ProgressStat/DEFEAT_ENCHANTED_MOBS_desc_many","Defeat enchanted mobs, which are more common on higher difficulties.","击败附魔的生物，在高难度下尤其常见。"
"ProgressStat/DEFEAT_EVENT_MOBS_desc_many","Defeat powerful mobs, such as the {0}.","击败强大的生物，比如{0}。"
"ProgressStat/DEFEAT_ENCHANTED_MOBS","Enchanted Mobs Defeated","已击败附魔生物"
"ProgressStat/GIVE_GIFTS","Gifts Given","送出的礼物"
"ProgressStat/GIVE_GIFTS_desc_many","Give Gifts to other players in multiplayer.","在多人游戏中向其他玩家赠送礼物。"
"ProgressStat/GIVE_GIFTS_desc_one","Give a Gift to another player in multiplayer.","在多人游戏中向另一位玩家赠送一份礼物。"
"ProgressStat/WIN_MISSIONS","Missions Won","任务胜利"
"ProgressStat/WIN_MISSIONS_DIFFICULTY","Missions Won on {0} difficulty","在{0}难度下完成任务"
"ProgressStat/DEFEAT_EVENT_MOBS","Powerful Mobs Defeated","生物已击败"
"ProgressStat/WIN_HYPERMISSIONS_desc_one","Successfully complete an ancient hunt.","成功通关一局远古狩猎。"
"ProgressStat/WIN_HYPERMISSIONS_desc_many","Successfully complete ancient hunts.","成功通关远古狩猎。"
"ProgressStat/WIN_MISSIONS_DIFFICULTY_desc_one","Successfully complete any mission on {0} difficulty or higher","完成{0}或更高难度的任意任务"
"ProgressStat/WIN_MISSIONS_desc_one","Successfully complete any mission.","完成任意关卡。"
"ProgressStat/WIN_MISSIONS_DIFFICULTY_desc_many","Successfully complete missions on {0} difficulty or higher","完成{0}或更高难度的任务"
"ProgressStat/WIN_MISSIONS_desc_many","Successfully complete missions.","完成关卡。"
"pumpkinpasturesLabels/description_escape_into_the_town_hall","Enter the Town Hall","进入行政大楼"
"pumpkinpasturesLabels/name_scape","Escape","离开"
"pumpkinpasturesLabels/description_reach_the_drawbridge","Find the Village","找到村庄"
"pumpkinpasturesLabels/description_find_the_unspoiled_village","Find the village","找到村庄"
"pumpkinpasturesLabels/description_lower_the_drawbridge","Lower the Drawbridge","降下吊桥"
"pumpkinpasturesLabels/description_ring_the_town_bell_to_warn_the_townsfolk","Ring the Warning Bell","敲响警钟"
"pumpkinpasturesLabels/description_survive_the_incoming_horde","Survive the Attack","活过攻击"
